@relation 'allData-weka.filters.unsupervised.attribute.Remove-R1-3,7,9-23,25-28-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 4 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute Unemployment_rate_2015 numeric
@attribute Median_Household_Income_2015 numeric
@attribute poverty_rate numeric
@attribute college_rate numeric
@attribute crime_rate_per_100000 numeric
@attribute cluster {cluster1,cluster2,cluster3,cluster4}

@data
0.112613,0.262723,0.206806,0.527473,0.08832,cluster1
0.099099,0.299701,0.123037,0.634615,0.089856,cluster4
0.094595,0.199998,0.248691,0.565934,0.049795,cluster4
0.040541,0.337961,0.371728,0.412088,0.135544,cluster1
0.112613,0.31935,0.159686,0.673077,0.018952,cluster4
0.112613,0.263674,0.180628,0.571429,0.027013,cluster4
0.04955,0.28677,0.188482,0.697802,0.04735,cluster4
0.166667,0.218764,0.274869,0.629121,0.281505,cluster4
0.094595,0.342194,0.185864,0.67033,0.110001,cluster4
0.094595,0.294187,0.15445,0.563187,0.07914,cluster3
0.081081,0.233375,0.227749,0.535714,0.185034,cluster1
0.009009,0.399617,0.081152,0.582418,0.133411,cluster3
0.099099,0.411627,0.099476,0.604396,0.021674,cluster3
0.099099,0.266402,0.253927,0.541209,0.109531,cluster1
0.067568,0.335097,0.125654,0.552198,0.082232,cluster3
0.153153,0.301788,0.162304,0.538462,0.20419,cluster3
0.108108,0.38457,0.146597,0.601648,0.161088,cluster3
0.04955,0.373357,0.117801,0.56044,0.020844,cluster3
0.121622,0.204813,0.204188,0.615385,0.085654,cluster4
0.121622,0.245491,0.180628,0.428571,0.104475,cluster1
0.081081,0.197231,0.212042,0.67033,0.064241,cluster4
0.094595,0.296167,0.175393,0.576923,0.261849,cluster4
0.04955,0.30108,0.123037,0.664835,0.039735,cluster4
0.04955,0.306011,0.128272,0.532967,0,cluster3
0.108108,0.232763,0.256545,0.607143,0.145609,cluster4
0.058559,0.253364,0.170157,0.837912,0.097208,cluster4
0.04955,0.378959,0.109948,0.675824,0.029068,cluster3
0.058559,0.242491,0.209424,0.684066,0.093604,cluster4
0.085586,0.364464,0.212042,0.53022,0.174573,cluster3
0.085586,0.291566,0.230366,0.623626,0.487458,cluster4
0.085586,0.290925,0.15445,0.552198,0.126002,cluster3
0.072072,0.223055,0.21466,0.60989,0.033007,cluster4
0.072072,0.287478,0.159686,0.590659,0.060951,cluster4
0.135135,0.342368,0.209424,0.571429,0.247602,cluster3
0.04955,0.307943,0.123037,0.60989,0.004665,cluster4
0.031532,0.388142,0.091623,0.56044,0.056535,cluster3
0.031532,0.279712,0.374346,0.478022,0.079714,cluster1
0.117117,0.352717,0.164921,0.626374,0.180975,cluster4
0.063063,0.228841,0.240838,0.642857,0.009058,cluster4
0.112613,0.214706,0.232984,0.730769,0.084262,cluster4
0.103604,0.201532,0.264398,0.587912,0.112568,cluster4
0.153153,0.212065,0.272251,0.587912,0.127719,cluster4
0.076577,0.435256,0.102094,0.642857,0.155613,cluster3
0.063063,0.314438,0.167539,0.60989,0.20025,cluster4
0.099099,0.208599,0.269634,0.568681,0.008717,cluster4
0.117117,0.213852,0.243455,0.758242,0.236507,cluster4
0.099099,0.247694,0.15445,0.68956,0.0423,cluster4
0.085586,0.351455,0.125654,0.546703,0.015948,cluster3
0.09009,0.270664,0.235602,0.516484,0.170476,cluster1
0.103604,0.270538,0.162304,0.799451,0.0666,cluster4
0.099099,0.262004,0.206806,0.659341,0.107546,cluster4
0.148649,0.18164,0.340314,0.758242,0.136065,cluster4
0.13964,0.236617,0.219895,0.651099,0.12013,cluster4
0.198198,0.225385,0.280105,0.563187,0.199906,cluster1
0.112613,0.303691,0.159686,0.642857,0.157924,cluster4
0.108108,0.268567,0.235602,0.656593,0.237342,cluster4
0.135135,0.162272,0.319372,0.678571,0.255498,cluster4
0.099099,0.232899,0.248691,0.596154,0.094895,cluster4
0.112613,0.374532,0.159686,0.736264,0.127206,cluster4
0.081081,0.252578,0.196335,0.574176,0.144676,cluster4
0.18018,0.18863,0.282723,0.576923,0.078553,cluster1
0.121622,0.164534,0.306283,0.648352,0.151626,cluster4
0.040541,0.205978,0.183246,0.758242,0.062142,cluster4
0.027027,0.266955,0.17801,0.678571,0.076339,cluster4
0.112613,0.276265,0.162304,0.755495,0.112855,cluster4
0.09009,0.192571,0.191099,0.769231,0.27025,cluster4
0.18018,0.33266,0.138743,0.648352,0.112775,cluster4
0.067568,0.203046,0.164921,0.766484,0.114176,cluster4
0.126126,0.242287,0.251309,0.799451,0.237371,cluster4
0.148649,0.148001,0.350785,0.598901,0.184696,cluster1
0.085586,0.204114,0.17801,0.409341,0.152365,cluster1
0.153153,0.239559,0.196335,0.604396,0.082529,cluster4
0.117117,0.234025,0.201571,0.645604,0.177696,cluster4
0.085586,0.286906,0.39267,0.395604,0.207942,cluster1
0.054054,0.228006,0.149215,0.590659,0.018949,cluster4
0.135135,0.157787,0.295812,0.684066,0,cluster4
0.054054,0.255306,0.185864,0.601648,0.228507,cluster4
0.085586,0.263014,0.149215,0.681319,0.113387,cluster4
0.076577,0.294653,0.243455,0.519231,0.233155,cluster1
0.072072,0.242908,0.209424,0.467033,0.213156,cluster1
0.126126,0.277557,0.175393,0.653846,0.153926,cluster4
0.198198,0.220337,0.180628,0.848901,0.277645,cluster4
0.031532,0.229948,0.133508,0.618132,0.060459,cluster4
0.099099,0.214784,0.180628,0.623626,0.129125,cluster4
0.081081,0.35264,0.136126,0.35989,0.161445,cluster3
0.022523,0.401821,0.102094,0.552198,0.05572,cluster3
0.013514,0.211376,0.162304,0.574176,0.043259,cluster4
0.126126,0.177407,0.259162,0.598901,0.086868,cluster4
0.009009,0.263693,0.196335,0.554945,0.106945,cluster4
0.094595,0.232753,0.217277,0.571429,0.095228,cluster4
0.094595,0.316253,0.125654,0.615385,0.218454,cluster4
0.031532,0.353979,0.167539,0.568681,0.134759,cluster3
0.058559,0.306963,0.125654,0.870879,0.057235,cluster4
0.085586,0.279285,0.175393,0.64011,0.083501,cluster4
0.108108,0.3513,0.117801,0.582418,0.127548,cluster3
0.117117,0.197144,0.212042,0.747253,0,cluster4
0.072072,0.583587,0.060209,0.450549,0.083273,cluster3
0.058559,0.351824,0.167539,0.703297,0.170697,cluster4
0.117117,0.291371,0.167539,0.651099,0.120941,cluster4
0.054054,0.228016,0.188482,0.708791,0.022118,cluster4
0.18018,0.18862,0.329843,0.678571,0.186759,cluster4
0.067568,0.334874,0.128272,0.832418,0.129776,cluster4
0.121622,0.374454,0.164921,0.552198,0.247668,cluster3
0.076577,0.188174,0.185864,0.826923,0,cluster4
0.207207,0.224948,0.222513,0.675824,0.146605,cluster4
0.031532,0.247607,0.123037,0.747253,0.179497,cluster4
0.112613,0.161816,0.319372,0.480769,0.118235,cluster1
0.054054,0.373396,0.086387,0.631868,0.083038,cluster3
0.09009,0.274761,0.15445,0.502747,0.022835,cluster3
0.04955,0.256063,0.15445,0.585165,0.083689,cluster4
0.054054,0.324554,0.125654,0.576923,0.449719,cluster3
0.117117,0.383288,0.117801,0.75,0.110469,cluster4
0.067568,0.246743,0.146597,0.656593,0.166239,cluster4
0.211712,0.197998,0.376963,0.774725,0.343362,cluster4
0.112613,0.260431,0.149215,0.662088,0.068041,cluster4
0.108108,0.296575,0.138743,0.763736,0.124284,cluster4
0.036036,0.306701,0.112565,0.401099,0.071395,cluster3
0.256757,0.173291,0.34555,0.771978,0.132462,cluster4
0.067568,0.296701,0.123037,0.656593,0.108956,cluster4
0.031532,0.215541,0.188482,0.629121,0.04963,cluster4
0.144144,0.247267,0.204188,0.532967,0.138282,cluster1
0.076577,0.200221,0.198953,0.604396,0.07308,cluster4
0.09009,0.266082,0.136126,0.752747,0.04618,cluster4
0.085586,0.23751,0.227749,0.766484,0.176113,cluster4
0.063063,0.23387,0.15445,0.656593,0.100729,cluster4
0.076577,0.366066,0.096859,0.574176,0.135261,cluster3
0.103604,0.288721,0.151832,0.711538,0.203375,cluster4
0.022523,0.238374,0.170157,0.681319,0.086217,cluster4
0.112613,0.235753,0.212042,0.766484,0.259067,cluster4
0.040541,0.210658,0.159686,0.722527,0.057888,cluster4
0.09009,0.286449,0.222513,0.684066,0.061317,cluster4
0.067568,0.231016,0.486911,0.585165,0.133969,cluster1
0.126126,0.217609,0.172775,0.596154,0.043009,cluster4
0.076577,0.203881,0.164921,0.667582,0.122607,cluster4
0.09009,0.191552,0.198953,0.590659,0.185127,cluster4
0.09009,0.23453,0.251309,0.590659,0.189216,cluster4
0.045045,0.323991,0.086387,0.538462,0.166247,cluster3
0.135135,0.272809,0.301047,0.585165,0.343491,cluster4
0.112613,0.222443,0.251309,0.436813,0.186092,cluster1
0.112613,0.275926,0.259162,0.532967,0.272417,cluster1
0.018018,0.275003,0.149215,0.678571,0.131149,cluster4
0.04955,0.190251,0.277487,0.837912,0.12776,cluster4
0.094595,0.203658,0.183246,0.711538,0.015058,cluster4
0.099099,0.235278,0.196335,0.700549,0.102416,cluster4
0.054054,0.315001,0.149215,0.596154,0.025435,cluster3
0.09009,0.357659,0.175393,0.56044,0.01919,cluster3
0.121622,0.277236,0.175393,0.681319,0.141928,cluster4
0.040541,0.268722,0.157068,0.675824,0.12638,cluster4
0.076577,0.249325,0.141361,0.67033,0.056178,cluster4
0.094595,0.334398,0.099476,0.598901,0.079143,cluster3
0.040541,0.247869,0.183246,0.604396,0.071133,cluster4
0.058559,0.225802,0.151832,0.651099,0.019827,cluster4
0.054054,0.291468,0.151832,0.568681,0.127289,cluster3
0.216216,0.180252,0.256545,0.626374,0.11032,cluster4
0.144144,0.140768,0.356021,0.659341,0.1386,cluster4
0.193694,0.183018,0.45288,0.505495,0.329497,cluster1
0.252252,0.088471,0.507853,0.313187,0.053623,cluster2
0.13964,0.188271,0.350785,0.456044,0.02198,cluster1
0.108108,0.316768,0.15445,0.521978,0.030702,cluster3
0.22973,0.208318,0.240838,0.565934,0.066975,cluster1
0.153153,0.166233,0.348168,0.348901,0.064847,cluster1
0.265766,0.118915,0.458115,0.354396,0.004665,cluster2
0.301802,0.010427,0.947644,0.258242,0.078047,cluster2
0.103604,0.445702,0.112565,0.596154,0.078027,cluster3
0.135135,0.227909,0.230366,0.516484,0.064181,cluster1
0.22973,0.199134,0.387435,0.645604,0.092462,cluster4
0.171171,0.170524,0.295812,0.456044,0.125021,cluster1
0.207207,0.213114,0.259162,0.387363,0.026523,cluster1
0.342342,0.051473,0.636126,0.326923,0.00824,cluster2
0.189189,0.188853,0.340314,0.362637,0.033415,cluster1
0.126126,0.309312,0.133508,0.543956,0.065349,cluster3
0.184685,0.161651,0.405759,0.321429,0.047983,cluster2
0.166667,0.159806,0.327225,0.39011,0.095741,cluster1
0.130631,0.171747,0.400524,0.464286,0.071131,cluster1
0.108108,0.279595,0.259162,0.489011,0.104262,cluster1
0.171171,0.19659,0.232984,0.527473,0.022317,cluster1
0.171171,0.229161,0.293194,0.315934,0.056043,cluster1
0.36036,0.138924,0.337696,0.39011,0.026669,cluster2
0.171171,0.103703,0.450262,0.346154,0.034732,cluster2
0.207207,0.164515,0.387435,0.675824,0.144462,cluster4
0.153153,0.309865,0.259162,0.458791,0.108116,cluster1
0.346847,0.010747,0.971204,0.159341,0.052241,cluster2
0.288288,0.061006,0.479058,0.340659,0.011,cluster2
0.162162,0.168029,0.327225,0.53022,0.030148,cluster1
0.184685,0.078588,0.439791,0.362637,0.032879,cluster2
0.126126,0.250762,0.26178,0.508242,0.094315,cluster1
0.238739,0.153185,0.348168,0.32967,0.05089,cluster1
0.364865,0.071889,0.662304,0.381868,0.021921,cluster2
0.193694,0.093655,0.526178,0.178571,0.015407,cluster2
0.094595,0.282207,0.395288,0.456044,0.206441,cluster1
0.193694,0.234316,0.353403,0.417582,0.019232,cluster1
0.333333,0.077607,0.581152,0.445055,0.023055,cluster2
0.112613,0.267722,0.219895,0.456044,0.187706,cluster1
0.261261,0.076733,0.560209,0.442308,0.078658,cluster2
0.153153,0.240617,0.23822,0.450549,0.059268,cluster1
0.148649,0.214784,0.290576,0.392857,0.032991,cluster1
0.162162,0.217589,0.280105,0.381868,0.029307,cluster1
0.193694,0.16136,0.264398,0.46978,0.077482,cluster1
0.216216,0.137497,0.434555,0.395604,0.053664,cluster2
0.157658,0.129429,0.356021,0.296703,0.039931,cluster1
0.265766,0.221307,0.298429,0.552198,0.025977,cluster1
0.144144,0.291585,0.225131,0.516484,0.019271,cluster1
0.13964,0.259626,0.272251,0.615385,0.064474,cluster4
0.454955,0.043988,0.722513,0.357143,0.045036,cluster2
0.126126,0.234414,0.272251,0.370879,0.078351,cluster1
0.148649,0.115236,0.395288,0.266484,0.024036,cluster2
0.13964,0.221579,0.306283,0.582418,0.115588,cluster4
0.130631,0.241811,0.308901,0.387363,0.014452,cluster1
0.18018,0.174708,0.293194,0.521978,0.035282,cluster1
0.171171,0.212182,0.332461,0.502747,0.078978,cluster1
0.310811,0.074471,0.596859,0.208791,0.012468,cluster2
0.135135,0.275091,0.306283,0.508242,0.321846,cluster1
0.108108,0.261587,0.348168,0.436813,0.091203,cluster1
0.292793,0.12773,0.481675,0.483516,0.038077,cluster2
0.121622,0.288692,0.219895,0.535714,0.110824,cluster4
0.369369,0.070326,0.651832,0.324176,0.010479,cluster2
0.288288,0.055181,0.623037,0.197802,0.042129,cluster2
0.148649,0.168029,0.308901,0.5,0.027775,cluster1
0.198198,0.144098,0.442408,0.401099,0.049655,cluster2
0.337838,0.129915,0.442408,0.348901,0.031675,cluster2
0.292793,0.032105,0.659686,0.263736,0.038432,cluster2
0.40991,0.056579,0.649215,0.31044,0.010129,cluster2
0.423423,0.079461,0.667539,0.39011,0.021264,cluster2
0.297297,0.106528,0.437173,0.252747,0.024252,cluster2
0.225225,0.139079,0.36911,0.315934,0.027478,cluster1
0.243243,0.21025,0.248691,0.392857,0.047701,cluster1
0.130631,0.202911,0.248691,0.368132,0.080977,cluster1
0.171171,0.245568,0.280105,0.532967,0.01981,cluster1
0.175676,0.235812,0.256545,0.60989,0.111824,cluster4
0.288288,0.026804,0.814136,0.370879,0.040327,cluster2
0.13964,0.204969,0.298429,0.532967,0.023506,cluster1
0.117117,0.227637,0.34555,0.450549,0.091278,cluster1
0.594595,0.068219,0.620419,0.307692,0.025855,cluster2
0.13964,0.177611,0.379581,0.32967,0.050111,cluster1
0.171171,0.260927,0.180628,0.491758,0.068169,cluster1
0.351351,0.0612,0.753927,0.395604,0.061774,cluster2
0.189189,0.137633,0.342932,0.480769,0.080744,cluster1
0.171171,0.273935,0.21466,0.56044,0.036298,cluster4
0.306306,0.110722,0.486911,0.348901,0.008875,cluster2
0.144144,0.227676,0.248691,0.428571,0.052278,cluster1
0.153153,0.094752,0.395288,0.326923,0.01118,cluster2
0.112613,0.084548,0.460733,0.203297,0.020898,cluster2
0.211712,0.190028,0.413613,0.406593,0.098293,cluster1
0.288288,0.083442,0.596859,0.362637,0.012512,cluster2
0.243243,0.168709,0.337696,0.376374,0.026847,cluster1
0.144144,0.281042,0.193717,0.483516,0.062644,cluster1
0.189189,0.139536,0.390052,0.43956,0.039639,cluster1
0.202703,0.172485,0.361257,0.395604,0.074442,cluster1
0.094595,0.597256,0.062827,0.505495,0.026844,cluster3
0.099099,0.201852,0.280105,0.365385,0.010468,cluster1
0.36036,0.00434,0.795812,0.148352,0.01199,cluster2
0.162162,0.256791,0.282723,0.379121,0.053621,cluster1
0.31982,0.085878,0.557592,0.425824,0.053792,cluster2
0.337838,0.110877,0.479058,0.340659,0.021131,cluster2
0.234234,0.11277,0.471204,0.247253,0.031265,cluster2
0.18018,0.172883,0.458115,0.381868,0.066363,cluster2
0.207207,0.16633,0.395288,0.304945,0,cluster2
0.211712,0.100955,0.408377,0.315934,0.020058,cluster2
0.18018,0.133031,0.520942,0.348901,0.035579,cluster2
0.445946,0.088092,0.450262,0.395604,0.031435,cluster2
0.099099,0.39688,0.232984,0.527473,0.210045,cluster3
0.099099,0.362066,0.175393,0.527473,0.071938,cluster3
0.135135,0.219424,0.267016,0.423077,0.119178,cluster1
0.112613,0.439324,0.117801,0.615385,0.03164,cluster3
0.207207,0.124323,0.445026,0.406593,0.110933,cluster2
0.130631,0.175417,0.337696,0.365385,0.053559,cluster1
0.18018,0.215638,0.240838,0.645604,0.074181,cluster4
0.175676,0.247539,0.259162,0.417582,0.025319,cluster1
0.220721,0.216929,0.397906,0.557692,0.04827,cluster1
0.121622,0.223968,0.34555,0.467033,0.110787,cluster1
0.112613,0.215997,0.295812,0.346154,0.028196,cluster1
0.274775,0.067297,0.528796,0.348901,0.04048,cluster2
0.153153,0.207279,0.319372,0.434066,0.016593,cluster1
0.225225,0.087461,0.573298,0.313187,0.067091,cluster2
0.364865,0.041765,0.549738,0.153846,0.015398,cluster2
0.076577,0.339475,0.183246,0.436813,0.077275,cluster3
0.225225,0.185805,0.465969,0.348901,0.091505,cluster2
0.234234,0.186649,0.340314,0.337912,0.052445,cluster1
0.148649,0.504417,0.159686,0.442308,0.037562,cluster3
0.274775,0.248743,0.272251,0.304945,0.209381,cluster1
0.256757,0.115615,0.489529,0.282967,0.433739,cluster2
0.202703,0.245733,0.374346,0.403846,0.101834,cluster1
0.292793,0.113304,0.47644,0.458791,0.215535,cluster2
0.175676,0.315603,0.253927,0.601648,0.125287,cluster4
0.238739,0.176563,0.445026,0.489011,0.343071,cluster2
0.162162,0.229394,0.337696,0.491758,0.281453,cluster1
0.292793,0.152127,0.41623,0.285714,0.134076,cluster2
0.130631,0.323913,0.188482,0.46978,0.016549,cluster3
0.351351,0.107411,0.5,0.244505,0.245279,cluster2
0.247748,0.105295,0.575916,0.31044,0.251368,cluster2
0.310811,0.098771,0.562827,0.335165,0.322123,cluster2
0.279279,0.182485,0.502618,0.436813,0.807704,cluster2
0.162162,0.266926,0.36911,0.472527,0.372253,cluster1
0.554054,0.033309,0.829843,0.277473,0.311297,cluster2
0.189189,0.196212,0.384817,0.403846,0.011315,cluster1
0.256757,0.102062,0.486911,0.296703,0.023267,cluster2
0.355856,0.106314,0.458115,0.293956,0.135637,cluster2
0.247748,0.199435,0.387435,0.445055,0.030397,cluster1
0.283784,0.214987,0.387435,0.302198,0.069492,cluster2
0.247748,0.185484,0.384817,0.370879,0.543537,cluster1
0.193694,0.176058,0.374346,0.348901,0,cluster1
0.18018,0.258325,0.314136,0.478022,0.245668,cluster1
0.198198,0.201765,0.371728,0.337912,0.080226,cluster1
0.175676,0.286556,0.327225,0.445055,0.309665,cluster1
0.162162,0.296954,0.230366,0.233516,0.103403,cluster1
0.22973,0.226822,0.32199,0.313187,0.234136,cluster1
0.252252,0.147797,0.486911,0.32967,0.18125,cluster2
0.148649,0.348329,0.230366,0.392857,0.21272,cluster3
0.337838,0.042046,0.704188,0.365385,0.243296,cluster2
0.414414,0.086238,0.633508,0.315934,0.356804,cluster2
0.274775,0.105741,0.604712,0.472527,0.317958,cluster2
0.211712,0.152865,0.505236,0.42033,0.436451,cluster2
0.220721,0.151049,0.471204,0.442308,0.257907,cluster2
0.171171,0.254626,0.308901,0.417582,0.092414,cluster1
0.216216,0.194406,0.335079,0.384615,0.26787,cluster1
0.211712,0.192843,0.439791,0.458791,0.431805,cluster1
0.22973,0.18298,0.45288,0.263736,0.414104,cluster2
0.310811,0.113527,0.447644,0.326923,0.168559,cluster2
0.243243,0.187387,0.314136,0.409341,0.179603,cluster1
0.216216,0.181019,0.374346,0.458791,0.120637,cluster1
0.175676,0.375774,0.175393,0.521978,0.28105,cluster3
0.328829,0.13308,0.335079,0.348901,0.277094,cluster2
0.301802,0.285071,0.316754,0.379121,0.323247,cluster1
0.256757,0.268936,0.374346,0.472527,0.077787,cluster1
0.279279,0.102994,0.557592,0.206044,0.307591,cluster2
0.22973,0.218832,0.316754,0.318681,0.19713,cluster1
0.261261,0.175242,0.353403,0.255495,0.313709,cluster2
0.162162,0.3942,0.217277,0.535714,0.103164,cluster3
0.243243,0.183232,0.484293,0.423077,0.531731,cluster2
0.36036,0.040609,0.675393,0.332418,0.02274,cluster2
0.189189,0.209269,0.387435,0.332418,0.213318,cluster1
0.243243,0.153845,0.397906,0.428571,0.162336,cluster1
0.22973,0.232152,0.324607,0.315934,0.213786,cluster1
0.27027,0.212017,0.324607,0.57967,0.124112,cluster1
0.261261,0.102509,0.5,0.346154,0.2765,cluster2
0.315315,0.113314,0.52356,0.392857,0.183827,cluster2
0.171171,0.312409,0.243455,0.401099,0.181675,cluster1
0.527027,0.122226,0.400524,0.233516,0.316375,cluster2
0.157658,0.328,0.410995,0.324176,0.086719,cluster1
0.297297,0.128915,0.431937,0.343407,0.188361,cluster2
0.103604,0.252762,0.264398,0.541209,0.078828,cluster1
0.189189,0.137953,0.353403,0.521978,0.046998,cluster1
0.067568,0.39121,0.180628,0.43956,0.074091,cluster3
0.126126,0.193824,0.225131,0.502747,0.071367,cluster1
0.175676,0.249568,0.180628,0.453297,0.042734,cluster1
0.108108,0.267111,0.222513,0.532967,0.093955,cluster1
0.103604,0.238772,0.164921,0.428571,0.042329,cluster1
0.121622,0.264625,0.243455,0.494505,0.067119,cluster1
0.166667,0.192028,0.303665,0.43956,0.063328,cluster1
0.130631,0.211182,0.327225,0.549451,0.050577,cluster1
0.18018,0.13173,0.34555,0.53022,0.117317,cluster1
0.076577,0.317952,0.164921,0.505495,0.031876,cluster3
0.216216,0.16767,0.348168,0.543956,0.070151,cluster1
0.148649,0.197115,0.248691,0.450549,0.030094,cluster1
0.22973,0.123119,0.335079,0.491758,0.074544,cluster1
0.094595,0.37324,0.10733,0.513736,0.080027,cluster3
0.234234,0.164699,0.374346,0.483516,0.203417,cluster1
0.117117,0.659486,0.062827,0.464286,0.246714,cluster3
0.157658,0.440974,0.143979,0.423077,0.283489,cluster3
0.126126,0.738239,0.049738,0.582418,0.070923,cluster3
0.166667,0.275712,0.227749,0.417582,0.196294,cluster1
0.108108,0.59814,0.065445,0.467033,0.101907,cluster3
0.189189,0.447333,0.141361,0.458791,0.300612,cluster3
0.144144,0.631487,0.078534,0.585165,0.209906,cluster3
0.243243,0.211347,0.316754,0.412088,0.283632,cluster1
0.121622,0.590762,0.096859,0.461538,0.143318,cluster3
0.202703,0.22887,0.212042,0.431319,0.128825,cluster1
0.13964,0.534901,0.104712,0.535714,0.155847,cluster3
0.09009,0.847815,0.039267,0.244505,0.106265,cluster3
0.157658,0.285226,0.23822,0.343407,0.237832,cluster1
0.094595,0.73219,0.104712,0.217033,0.10308,cluster3
0.157658,0.519115,0.151832,0.46978,0.31009,cluster3
0.121622,0.592393,0.078534,0.414835,0.106968,cluster3
0.13964,0.584956,0.112565,0.497253,0.130814,cluster3
0.292793,0.15337,0.458115,0.304945,0.172044,cluster2
0.13964,0.379823,0.149215,0.42033,0.130936,cluster3
0.171171,0.314312,0.193717,0.475275,0.14437,cluster3
0.225225,0.284051,0.246073,0.442308,0.306407,cluster1
0.396396,0.295827,0.164921,0.43956,0.201075,cluster1
0.256757,0.197056,0.473822,0.348901,0.792155,cluster2
0.198198,0.415908,0.094241,0.513736,0.235165,cluster3
0.162162,0.269421,0.264398,0.43956,0.186034,cluster1
0.193694,0.358668,0.235602,0.42033,0.28761,cluster3
0.220721,0.403491,0.104712,0.505495,0.106718,cluster3
0.144144,0.440198,0.204188,0.39011,0.208784,cluster3
0.117117,0.334262,0.183246,0.505495,0.177078,cluster3
0.216216,0.276887,0.340314,0.464286,0.325518,cluster1
0.112613,0.368513,0.287958,0.387363,0.135667,cluster1
0.094595,0.651719,0.115183,0.217033,0.117911,cluster3
0.162162,0.61278,0.08377,0.392857,0.273679,cluster3
0.112613,0.682417,0.096859,0.296703,0.103283,cluster3
0.148649,0.503291,0.159686,0.480769,0.203685,cluster3
0.121622,0.326544,0.418848,0.208791,0.46386,cluster1
0.153153,0.414801,0.225131,0.414835,0.240497,cluster3
0.279279,0.142943,0.267016,0.631868,0.073856,cluster4
0.301802,0.198503,0.232984,0.431319,0.087908,cluster1
0.103604,0.317622,0.180628,0.510989,0.112073,cluster3
0.198198,0.172524,0.282723,0.78022,0.101667,cluster4
0.252252,0.254587,0.246073,0.541209,0.085962,cluster1
0.31982,0.138108,0.390052,0.527473,0.086478,cluster1
0.328829,0.189261,0.295812,0.379121,0.089851,cluster1
0.112613,0.337563,0.128272,0.662088,0.086873,cluster4
0.175676,0.226802,0.264398,0.659341,0.168719,cluster4
0.22973,0.244966,0.149215,0.593407,0.041625,cluster4
0.153153,0.230025,0.324607,0.565934,0.241184,cluster1
0.148649,0.235443,0.264398,0.612637,0.113783,cluster4
0.148649,0.20358,0.298429,0.629121,0.336033,cluster4
0.144144,0.262072,0.256545,0.648352,0.076326,cluster4
0.189189,0.246325,0.183246,0.57967,0.081157,cluster4
0.324324,0.176126,0.32199,0.554945,0.060736,cluster1
0.265766,0.190076,0.371728,0.568681,0.158632,cluster1
0.265766,0.100538,0.492147,0.598901,0.122309,cluster2
0.094595,0.409267,0.162304,0.664835,0.072719,cluster3
0.27027,0.174873,0.293194,0.645604,0.16054,cluster4
0.220721,0.195387,0.259162,0.728022,0.146673,cluster4
0.171171,0.240005,0.188482,0.535714,0.021382,cluster1
0.117117,0.328777,0.17801,0.763736,0.097343,cluster4
0.243243,0.260956,0.170157,0.626374,0.070723,cluster4
0.193694,0.206658,0.429319,0.706044,0.514945,cluster4
0.243243,0.17331,0.382199,0.57967,0.124772,cluster1
0.247748,0.15069,0.319372,0.667582,0.059604,cluster4
0.126126,0.310467,0.112565,0.659341,0.097361,cluster4
0.171171,0.193251,0.295812,0.615385,0.078451,cluster4
0.153153,0.231948,0.308901,0.538462,0.106521,cluster1
0.202703,0.1833,0.301047,0.434066,0.036971,cluster1
0.162162,0.223511,0.180628,0.494505,0.06927,cluster1
0.130631,0.238588,0.439791,0.590659,0.270878,cluster1
0.121622,0.272984,0.246073,0.653846,0.07403,cluster4
0.256757,0.164845,0.274869,0.565934,0.116308,cluster1
0.234234,0.132769,0.235602,0.428571,0.087224,cluster1
0.135135,0.185067,0.560209,0.565934,0.119631,cluster2
0.157658,0.26978,0.306283,0.648352,0.176421,cluster4
0.112613,0.285013,0.314136,0.648352,0.20976,cluster4
0.261261,0.193532,0.293194,0.552198,0.142787,cluster1
0.085586,0.307322,0.290576,0.532967,0.220809,cluster1
0.333333,0.174436,0.212042,0.703297,0.127348,cluster4
0.301802,0.097829,0.47644,0.538462,0.161736,cluster2
0.243243,0.338621,0.151832,0.681319,0.088388,cluster4
0.153153,0.373794,0.094241,0.585165,0.01283,cluster3
0.144144,0.253568,0.264398,0.615385,0.114772,cluster4
0.126126,0.52463,0.075916,0.673077,0.049316,cluster3
0.22973,0.184222,0.327225,0.538462,0.154486,cluster1
0.351351,0.166951,0.28534,0.607143,0.136217,cluster1
0.18018,0.311098,0.21466,0.648352,0.162234,cluster4
0.216216,0.183649,0.251309,0.585165,0.132377,cluster4
0.189189,0.244782,0.277487,0.582418,0.091495,cluster4
0.193694,0.201212,0.311518,0.706044,0.154116,cluster4
0.193694,0.183106,0.41623,0.571429,0.318449,cluster1
0.162162,0.191222,0.32199,0.590659,0.10086,cluster1
0.135135,0.352931,0.180628,0.549451,0.067827,cluster3
0.211712,0.1936,0.329843,0.53022,0.06303,cluster1
0.121622,0.322962,0.170157,0.659341,0.148067,cluster4
